"	146",傈林,2017-01-21,1.1,,
"	146",傈林,2017-01-22,0,,
"	146",傈林,2017-01-23,0,,
"	146",傈林,2017-01-24,,,
"	146",傈林,2017-01-25,,,
"	146",傈林,2017-01-26,,,
"	146",傈林,2017-01-27,1.2,,
"	146",傈林,2017-01-28,,,
"	146",傈林,2017-01-29,7.5,,
"	146",傈林,2017-01-30,1.5,,
"	146",傈林,2017-01-31,,,
"	146",傈林,2017-02-01,,,
"	146",傈林,2017-02-02,,,
"	146",傈林,2017-02-03,,,
"	146",傈林,2017-02-04,0,,
"	146",傈林,2017-02-05,2.1,,
"	146",傈林,2017-02-06,,,
"	146",傈林,2017-02-07,,,
"	146",傈林,2017-02-08,0,,
"	146",傈林,2017-02-09,0,,
"	146",傈林,2017-02-10,0,,
"	146",傈林,2017-02-11,0,,
"	146",傈林,2017-02-12,0,,
"	146",傈林,2017-02-13,0,,
"	146",傈林,2017-02-14,,,
"	146",傈林,2017-02-15,,,
"	146",傈林,2017-02-16,3.7,,
"	146",傈林,2017-02-17,3.3,,
"	146",傈林,2017-02-18,,,
"	146",傈林,2017-02-19,4.3,,
"	146",傈林,2017-02-20,17.3,,
"	146",傈林,2017-02-21,,,
"	146",傈林,2017-02-22,21.9,,
"	146",傈林,2017-02-23,,,
"	146",傈林,2017-02-24,,,
"	146",傈林,2017-02-25,,,
"	146",傈林,2017-02-26,,,
"	146",傈林,2017-02-27,,,
"	146",傈林,2017-02-28,,,
"	146",傈林,2017-03-01,2,,
"	146",傈林,2017-03-02,6.7,,
"	146",傈林,2017-03-03,,,
"	146",傈林,2017-03-04,,,
"	146",傈林,2017-03-05,,,
"	146",傈林,2017-03-06,,,
"	146",傈林,2017-03-07,1.9,,
"	146",傈林,2017-03-08,0,,
"	146",傈林,2017-03-09,,,
"	146",傈林,2017-03-10,,,
"	146",傈林,2017-03-11,,,
"	146",傈林,2017-03-12,,,
"	146",傈林,2017-03-13,,,
"	146",傈林,2017-03-14,,,
"	146",傈林,2017-03-15,,,
"	146",傈林,2017-03-16,,,
"	146",傈林,2017-03-17,,,
"	146",傈林,2017-03-18,,,
"	146",傈林,2017-03-19,,,
"	146",傈林,2017-03-20,3.5,,
"	146",傈林,2017-03-21,0.7,,
"	146",傈林,2017-03-22,,,
"	146",傈林,2017-03-23,,,
"	146",傈林,2017-03-24,,,
"	146",傈林,2017-03-25,2.9,,
"	146",傈林,2017-03-26,,,
"	146",傈林,2017-03-27,0,,
"	146",傈林,2017-03-28,3.2,,
"	146",傈林,2017-03-29,1.6,,
"	146",傈林,2017-03-30,,,
"	146",傈林,2017-03-31,1.6,,
"	146",傈林,2017-04-01,2.2,1.9,15:29
"	146",傈林,2017-04-02,,,
"	146",傈林,2017-04-03,,,
"	146",傈林,2017-04-04,,,
"	146",傈林,2017-04-05,9.9,4.4,7:02
"	146",傈林,2017-04-06,7.6,2.1,0:01
"	146",傈林,2017-04-07,,,
"	146",傈林,2017-04-08,,,
"	146",傈林,2017-04-09,,,
"	146",傈林,2017-04-10,0,0,
"	146",傈林,2017-04-11,12.2,2.8,2:43
"	146",傈林,2017-04-12,,,
"	146",傈林,2017-04-13,,,
"	146",傈林,2017-04-14,0,0,
"	146",傈林,2017-04-15,0,0,
"	146",傈林,2017-04-16,,,
"	146",傈林,2017-04-17,18.2,5.7,13:56
"	146",傈林,2017-04-18,0.1,0.1,
"	146",傈林,2017-04-19,,,
"	146",傈林,2017-04-20,2.9,2.3,15:06
"	146",傈林,2017-04-21,,,
"	146",傈林,2017-04-22,,,
"	146",傈林,2017-04-23,,,
"	146",傈林,2017-04-24,,,
"	146",傈林,2017-04-25,4,3.7,21:19
"	146",傈林,2017-04-26,0.7,0.6,0:34
"	146",傈林,2017-04-27,,,
"	146",傈林,2017-04-28,,,
"	146",傈林,2017-04-29,,,
"	146",傈林,2017-04-30,,,
"	146",傈林,2017-05-01,,,
"	146",傈林,2017-05-02,,,
"	146",傈林,2017-05-03,,,
"	146",傈林,2017-05-04,0,0,
