"	136",안동,2016-08-06,,,
"	136",안동,2016-08-07,,,
"	136",안동,2016-08-08,0,0,
"	136",안동,2016-08-09,,,
"	136",안동,2016-08-10,,,
"	136",안동,2016-08-11,,,
"	136",안동,2016-08-12,,,
"	136",안동,2016-08-13,,,
"	136",안동,2016-08-14,,,
"	136",안동,2016-08-15,,,
"	136",안동,2016-08-16,,,
"	136",안동,2016-08-17,0.2,0.2,
"	136",안동,2016-08-18,,,
"	136",안동,2016-08-19,,,
"	136",안동,2016-08-20,,,
"	136",안동,2016-08-21,,,
"	136",안동,2016-08-22,,,
"	136",안동,2016-08-23,,,
"	136",안동,2016-08-24,,,
"	136",안동,2016-08-25,,,
"	136",안동,2016-08-26,11.3,5.9,5:38
"	136",안동,2016-08-27,,,
"	136",안동,2016-08-28,20.1,3.7,3:49
"	136",안동,2016-08-29,3,0.9,2:50
"	136",안동,2016-08-30,0,0,
"	136",안동,2016-08-31,1.4,0.7,13:03
"	136",안동,2016-09-01,0,0,
"	136",안동,2016-09-02,35.8,7,20:56
"	136",안동,2016-09-03,17.1,6.5,3:43
"	136",안동,2016-09-04,0,0,
"	136",안동,2016-09-05,2.3,1.1,11:30
"	136",안동,2016-09-06,,,
"	136",안동,2016-09-07,2.3,1.9,22:36
"	136",안동,2016-09-08,0.6,0.5,0:01
"	136",안동,2016-09-09,,,
"	136",안동,2016-09-10,,,
"	136",안동,2016-09-11,,,
"	136",안동,2016-09-12,5.9,1.2,7:28
"	136",안동,2016-09-13,,,
"	136",안동,2016-09-14,,,
"	136",안동,2016-09-15,,,
"	136",안동,2016-09-16,0.7,0.7,22:58
"	136",안동,2016-09-17,84.8,11.9,10:42
"	136",안동,2016-09-18,3,1.2,1:26
"	136",안동,2016-09-19,,,
"	136",안동,2016-09-20,,,
"	136",안동,2016-09-21,,,
"	136",안동,2016-09-22,0,0,
"	136",안동,2016-09-23,,,
"	136",안동,2016-09-24,,,
"	136",안동,2016-09-25,,,
"	136",안동,2016-09-26,1,0.6,13:10
"	136",안동,2016-09-27,10.6,8.3,4:22
"	136",안동,2016-09-28,0,0,
"	136",안동,2016-09-29,0,0,
"	136",안동,2016-09-30,2.7,0.8,13:13
"	136",안동,2016-10-01,0,0,
"	136",안동,2016-10-02,0,0,
"	136",안동,2016-10-03,0,0,
"	136",안동,2016-10-04,,,
"	136",안동,2016-10-05,32.9,8.6,10:05
"	136",안동,2016-10-06,,,
"	136",안동,2016-10-07,8.8,3.9,22:15
"	136",안동,2016-10-08,16.8,6.6,4:50
"	136",안동,2016-10-09,,,
"	136",안동,2016-10-10,,,
"	136",안동,2016-10-11,,,
"	136",안동,2016-10-12,,,
"	136",안동,2016-10-13,,,
"	136",안동,2016-10-14,,,
"	136",안동,2016-10-15,0,0,
"	136",안동,2016-10-16,5.3,2.8,16:59
"	136",안동,2016-10-17,,,
"	136",안동,2016-10-18,,,
"	136",안동,2016-10-19,,,
"	136",안동,2016-10-20,,,
"	136",안동,2016-10-21,,,
"	136",안동,2016-10-22,,,
"	136",안동,2016-10-23,2,0.8,17:42
"	136",안동,2016-10-24,,,
"	136",안동,2016-10-25,10.1,5.6,10:15
"	136",안동,2016-10-26,,,
"	136",안동,2016-10-27,,,
"	136",안동,2016-10-28,7.9,4.7,7:07
"	136",안동,2016-10-29,,,
"	136",안동,2016-10-30,,,
"	136",안동,2016-10-31,0,0,
"	136",안동,2016-11-01,,,
"	136",안동,2016-11-02,,,
"	136",안동,2016-11-03,0,,
"	136",안동,2016-11-04,,,
"	136",안동,2016-11-05,,,
"	136",안동,2016-11-06,,,
"	136",안동,2016-11-07,0,,
"	136",안동,2016-11-08,0.6,,
"	136",안동,2016-11-09,,,
"	136",안동,2016-11-10,0,,
"	136",안동,2016-11-11,0,,
"	136",안동,2016-11-12,,,
"	136",안동,2016-11-13,,,
"	136",안동,2016-11-14,,,
"	136",안동,2016-11-15,,,
"	136",안동,2016-11-16,,,
"	136",안동,2016-11-17,,,
"	136",안동,2016-11-18,7.4,,
"	136",안동,2016-11-19,5.5,,
"	136",안동,2016-11-20,,,
"	136",안동,2016-11-21,,,
"	136",안동,2016-11-22,,,
"	136",안동,2016-11-23,,,
"	136",안동,2016-11-24,,,
"	136",안동,2016-11-25,,,
"	136",안동,2016-11-26,1.9,,
"	136",안동,2016-11-27,,,
"	136",안동,2016-11-28,,,
"	136",안동,2016-11-29,,,
"	136",안동,2016-11-30,1.2,,
"	136",안동,2016-12-01,,,
"	136",안동,2016-12-02,,,
"	136",안동,2016-12-03,,,
"	136",안동,2016-12-04,,,
"	136",안동,2016-12-05,,,
"	136",안동,2016-12-06,,,
"	136",안동,2016-12-07,0,,
"	136",안동,2016-12-08,0,,
"	136",안동,2016-12-09,1.4,,
"	136",안동,2016-12-10,,,
"	136",안동,2016-12-11,,,
"	136",안동,2016-12-12,0.1,,
"	136",안동,2016-12-13,0,,
"	136",안동,2016-12-14,3.5,,
"	136",안동,2016-12-15,,,
"	136",안동,2016-12-16,,,
"	136",안동,2016-12-17,,,
"	136",안동,2016-12-18,,,
"	136",안동,2016-12-19,0.1,,
"	136",안동,2016-12-20,,,
"	136",안동,2016-12-21,17.3,,
"	136",안동,2016-12-22,10,,
"	136",안동,2016-12-23,0,,
"	136",안동,2016-12-24,,,
"	136",안동,2016-12-25,,,
"	136",안동,2016-12-26,15.3,,
"	136",안동,2016-12-27,0.5,,
"	136",안동,2016-12-28,,,
"	136",안동,2016-12-29,,,
"	136",안동,2016-12-30,,,
"	136",안동,2016-12-31,,,
"	136",안동,2017-01-01,,,
"	136",안동,2017-01-02,,,
"	136",안동,2017-01-03,,,
"	136",안동,2017-01-04,,,
"	136",안동,2017-01-05,,,
"	136",안동,2017-01-06,,,
"	136",안동,2017-01-07,,,
"	136",안동,2017-01-08,,,
"	136",안동,2017-01-09,,,
"	136",안동,2017-01-10,,,
"	136",안동,2017-01-11,,,
"	136",안동,2017-01-12,0,,
"	136",안동,2017-01-13,0,,
"	136",안동,2017-01-14,,,
"	136",안동,2017-01-15,,,
"	136",안동,2017-01-16,,,
"	136",안동,2017-01-17,,,
"	136",안동,2017-01-18,,,
"	136",안동,2017-01-19,,,
"	136",안동,2017-01-20,0.6,,
"	136",안동,2017-01-21,0.2,,
"	136",안동,2017-01-22,0.7,,
"	136",안동,2017-01-23,,,
"	136",안동,2017-01-24,,,
"	136",안동,2017-01-25,,,
"	136",안동,2017-01-26,,,
"	136",안동,2017-01-27,0,,
"	136",안동,2017-01-28,,,
"	136",안동,2017-01-29,2.1,,
"	136",안동,2017-01-30,0.2,,
"	136",안동,2017-01-31,,,
"	136",안동,2017-02-01,,,
"	136",안동,2017-02-02,,,
"	136",안동,2017-02-03,,,
"	136",안동,2017-02-04,,,
"	136",안동,2017-02-05,0,,
"	136",안동,2017-02-06,,,
"	136",안동,2017-02-07,,,
"	136",안동,2017-02-08,,,
"	136",안동,2017-02-09,,,
"	136",안동,2017-02-10,,,
"	136",안동,2017-02-11,,,
"	136",안동,2017-02-12,,,
"	136",안동,2017-02-13,0,,
"	136",안동,2017-02-14,,,
"	136",안동,2017-02-15,,,
"	136",안동,2017-02-16,0.1,,
"	136",안동,2017-02-17,2.1,,
"	136",안동,2017-02-18,,,
"	136",안동,2017-02-19,0.7,,
"	136",안동,2017-02-20,9.9,,
"	136",안동,2017-02-21,,,
"	136",안동,2017-02-22,12.4,,
"	136",안동,2017-02-23,,,
"	136",안동,2017-02-24,,,
"	136",안동,2017-02-25,,,
"	136",안동,2017-02-26,,,
"	136",안동,2017-02-27,,,
"	136",안동,2017-02-28,,,
"	136",안동,2017-03-01,,,
"	136",안동,2017-03-02,,,
"	136",안동,2017-03-03,,,
"	136",안동,2017-03-04,,,
"	136",안동,2017-03-05,,,
"	136",안동,2017-03-06,,,
"	136",안동,2017-03-07,0,,
"	136",안동,2017-03-08,,,
"	136",안동,2017-03-09,,,
"	136",안동,2017-03-10,,,
"	136",안동,2017-03-11,,,
"	136",안동,2017-03-12,,,
"	136",안동,2017-03-13,,,
"	136",안동,2017-03-14,1.2,,
"	136",안동,2017-03-15,,,
"	136",안동,2017-03-16,,,
"	136",안동,2017-03-17,,,
"	136",안동,2017-03-18,,,
"	136",안동,2017-03-19,,,
"	136",안동,2017-03-20,0,,
"	136",안동,2017-03-21,0.2,,
"	136",안동,2017-03-22,,,
"	136",안동,2017-03-23,,,
"	136",안동,2017-03-24,,,
"	136",안동,2017-03-25,21.5,,
"	136",안동,2017-03-26,0.2,,
"	136",안동,2017-03-27,0.9,,
"	136",안동,2017-03-28,,,
"	136",안동,2017-03-29,0,,
"	136",안동,2017-03-30,,,
"	136",안동,2017-03-31,3.4,,
"	136",안동,2017-04-01,5.7,1.6,7:10
"	136",안동,2017-04-02,,,
"	136",안동,2017-04-03,,,
"	136",안동,2017-04-04,,,
"	136",안동,2017-04-05,8.2,3.4,22:24
"	136",안동,2017-04-06,11.2,2.8,3:43
"	136",안동,2017-04-07,,,
"	136",안동,2017-04-08,,,
"	136",안동,2017-04-09,,,
"	136",안동,2017-04-10,,,
"	136",안동,2017-04-11,22.4,5.6,2:12
"	136",안동,2017-04-12,,,
"	136",안동,2017-04-13,,,
"	136",안동,2017-04-14,0,0,
"	136",안동,2017-04-15,,,
"	136",안동,2017-04-16,,,
"	136",안동,2017-04-17,33.3,6.2,15:26
"	136",안동,2017-04-18,1.4,1.4,17:05
"	136",안동,2017-04-19,,,
"	136",안동,2017-04-20,0.3,0.3,14:15
"	136",안동,2017-04-21,,,
"	136",안동,2017-04-22,,,
"	136",안동,2017-04-23,,,
"	136",안동,2017-04-24,,,
"	136",안동,2017-04-25,0,0,
"	136",안동,2017-04-26,0.5,0.5,1:15
"	136",안동,2017-04-27,,,
"	136",안동,2017-04-28,,,
"	136",안동,2017-04-29,,,
"	136",안동,2017-04-30,,,
"	136",안동,2017-05-01,,,
"	136",안동,2017-05-02,,,
"	136",안동,2017-05-03,,,
"	136",안동,2017-05-04,,,
"	136",안동,2017-05-05,0,0,
"	136",안동,2017-05-06,,,
"	136",안동,2017-05-07,,,
"	136",안동,2017-05-08,,,
"	136",안동,2017-05-09,5.3,3.9,17:56
"	136",안동,2017-05-10,0.3,0.2,
"	136",안동,2017-05-11,,,
"	136",안동,2017-05-12,0,0,
"	136",안동,2017-05-13,9.3,9.3,16:30
"	136",안동,2017-05-14,,,
"	136",안동,2017-05-15,,,
"	136",안동,2017-05-16,0,0,
"	136",안동,2017-05-17,0.5,0.5,17:10
"	136",안동,2017-05-18,,,
"	136",안동,2017-05-19,,,
"	136",안동,2017-05-20,,,
"	136",안동,2017-05-21,,,
"	136",안동,2017-05-22,,,
"	136",안동,2017-05-23,,,
"	136",안동,2017-05-24,6.6,5,5:45
"	136",안동,2017-05-25,,,
"	136",안동,2017-05-26,,,
"	136",안동,2017-05-27,,,
"	136",안동,2017-05-28,,,
"	136",안동,2017-05-29,,,
"	136",안동,2017-05-30,,,
"	136",안동,2017-05-31,,,
"	136",안동,2017-06-01,2,2,14:46
"	136",안동,2017-06-02,,,
"	136",안동,2017-06-03,0,0,
"	136",안동,2017-06-04,,,
"	136",안동,2017-06-05,,,
"	136",안동,2017-06-06,11.5,4.2,19:33
"	136",안동,2017-06-07,0.1,0.1,
"	136",안동,2017-06-08,,,
"	136",안동,2017-06-09,,,
"	136",안동,2017-06-10,0,0,
"	136",안동,2017-06-11,,,
"	136",안동,2017-06-12,,,
"	136",안동,2017-06-13,1.1,1.1,19:20
"	136",안동,2017-06-14,,,
"	136",안동,2017-06-15,,,
"	136",안동,2017-06-16,,,
"	136",안동,2017-06-17,,,
"	136",안동,2017-06-18,,,
"	136",안동,2017-06-19,,,
"	136",안동,2017-06-20,,,
"	136",안동,2017-06-21,0,0,
"	136",안동,2017-06-22,,,
"	136",안동,2017-06-23,,,
"	136",안동,2017-06-24,0.7,0.6,19:41
"	136",안동,2017-06-25,3.9,3.1,21:39
"	136",안동,2017-06-26,0,0,
"	136",안동,2017-06-27,,,
"	136",안동,2017-06-28,4.7,3.7,19:55
"	136",안동,2017-06-29,,,
"	136",안동,2017-06-30,,,
"	136",안동,2017-07-01,26.6,17.7,10:47
"	136",안동,2017-07-02,8.9,4.9,16:29
"	136",안동,2017-07-03,99.7,39.6,18:29
"	136",안동,2017-07-04,18.1,10.6,7:50
"	136",안동,2017-07-05,,,
"	136",안동,2017-07-06,1.6,1.6,17:50
"	136",안동,2017-07-07,0,0,
"	136",안동,2017-07-08,16.6,11.9,9:19
"	136",안동,2017-07-09,7.2,4.9,0:38
"	136",안동,2017-07-10,0,0,
"	136",안동,2017-07-11,4.7,4.7,3:45
"	136",안동,2017-07-12,,,
"	136",안동,2017-07-13,,,
"	136",안동,2017-07-14,3.9,3.4,18:40
"	136",안동,2017-07-15,5.7,3.8,7:05
"	136",안동,2017-07-16,58,19.6,7:41
"	136",안동,2017-07-17,6.1,6.1,17:55
"	136",안동,2017-07-18,,,
"	136",안동,2017-07-19,,,
"	136",안동,2017-07-20,,,
"	136",안동,2017-07-21,,,
"	136",안동,2017-07-22,,,
"	136",안동,2017-07-23,0.8,0.6,10:08
"	136",안동,2017-07-24,5.3,2.5,14:10
"	136",안동,2017-07-25,48.9,28.2,4:38
"	136",안동,2017-07-26,,,
"	136",안동,2017-07-27,,,
"	136",안동,2017-07-28,71.1,33.1,20:12
"	136",안동,2017-07-29,19,7.4,0:02
"	136",안동,2017-07-30,0,0,
"	136",안동,2017-07-31,52.2,43.7,12:15
"	136",안동,2017-08-01,10,8.1,7:04
"	136",안동,2017-08-02,,,
"	136",안동,2017-08-03,,,
"	136",안동,2017-08-04,,,
"	136",안동,2017-08-05,0,0,
"	136",안동,2017-08-06,,,
"	136",안동,2017-08-07,0.3,0.3,1:24
"	136",안동,2017-08-08,,,
"	136",안동,2017-08-09,7.8,1.9,21:14
"	136",안동,2017-08-10,29.5,18.3,5:54
"	136",안동,2017-08-11,0.7,0.7,12:18
"	136",안동,2017-08-12,,,
"	136",안동,2017-08-13,0,0,
"	136",안동,2017-08-14,12,4.1,9:20
"	136",안동,2017-08-15,20.6,6.4,18:43
"	136",안동,2017-08-16,6.8,4.2,0:01
"	136",안동,2017-08-17,11.2,7.1,5:08
"	136",안동,2017-08-18,,,
"	136",안동,2017-08-19,1.4,1,19:42
"	136",안동,2017-08-20,1.2,0.5,7:25
"	136",안동,2017-08-21,10.4,9.2,16:10
"	136",안동,2017-08-22,0,0,
"	136",안동,2017-08-23,5.1,5,16:15
"	136",안동,2017-08-24,9,6.6,20:10
"	136",안동,2017-08-25,,,
"	136",안동,2017-08-26,,,
"	136",안동,2017-08-27,,,
"	136",안동,2017-08-28,2.6,2.5,22:40
"	136",안동,2017-08-29,0.4,0.3,0:01
"	136",안동,2017-08-30,0.2,0.2,
"	136",안동,2017-08-31,,,
"	136",안동,2017-09-01,,,
"	136",안동,2017-09-02,,,
"	136",안동,2017-09-03,,,
"	136",안동,2017-09-04,,,
"	136",안동,2017-09-05,0,0,
"	136",안동,2017-09-06,0.2,0.2,
"	136",안동,2017-09-07,0,0,
"	136",안동,2017-09-08,,,
"	136",안동,2017-09-09,,,
"	136",안동,2017-09-10,,,
"	136",안동,2017-09-11,34.5,12.3,7:09
"	136",안동,2017-09-12,,,
"	136",안동,2017-09-13,,,
"	136",안동,2017-09-14,,,
"	136",안동,2017-09-15,,,
"	136",안동,2017-09-16,,,
"	136",안동,2017-09-17,,,
"	136",안동,2017-09-18,,,
"	136",안동,2017-09-19,7.7,7.7,16:25
"	136",안동,2017-09-20,0,0,
"	136",안동,2017-09-21,,,
"	136",안동,2017-09-22,,,
"	136",안동,2017-09-23,,,
"	136",안동,2017-09-24,,,
"	136",안동,2017-09-25,,,
"	136",안동,2017-09-26,0,0,
"	136",안동,2017-09-27,49.2,10.8,3:49
"	136",안동,2017-09-28,,,
"	136",안동,2017-09-29,,,
"	136",안동,2017-09-30,,,
"	136",안동,2017-10-01,10.5,4.9,21:31
"	136",안동,2017-10-02,20.4,9.4,0:12
"	136",안동,2017-10-03,,,
"	136",안동,2017-10-04,,,
"	136",안동,2017-10-05,,,
"	136",안동,2017-10-06,8,3.5,9:55
"	136",안동,2017-10-07,,,
"	136",안동,2017-10-08,,,
"	136",안동,2017-10-09,,,
"	136",안동,2017-10-10,,,
"	136",안동,2017-10-11,4.4,2.8,8:37
"	136",안동,2017-10-12,24.2,5.7,13:17
"	136",안동,2017-10-13,,,
"	136",안동,2017-10-14,,,
"	136",안동,2017-10-15,,,
"	136",안동,2017-10-16,,,
"	136",안동,2017-10-17,,,
"	136",안동,2017-10-18,0.2,0.2,
"	136",안동,2017-10-19,0.8,0.8,15:54
"	136",안동,2017-10-20,,,
"	136",안동,2017-10-21,,,
"	136",안동,2017-10-22,,,
"	136",안동,2017-10-23,,,
"	136",안동,2017-10-24,,,
"	136",안동,2017-10-25,,,
"	136",안동,2017-10-26,,,
"	136",안동,2017-10-27,,,
"	136",안동,2017-10-28,,,
"	136",안동,2017-10-29,,,
"	136",안동,2017-10-30,,,
"	136",안동,2017-10-31,,,
"	136",안동,2017-11-01,,,
"	136",안동,2017-11-02,,,
"	136",안동,2017-11-03,,,
"	136",안동,2017-11-04,,,
"	136",안동,2017-11-05,,,
"	136",안동,2017-11-06,,,
"	136",안동,2017-11-07,,,
"	136",안동,2017-11-08,,,
